Name,Gender,Start_Date,Login_Time,Salary,Bonus%,Is_Senior_Management,Department
Ruth Vaughn MD,Female,21-07-2023,11:09:21,75608,7,TRUE,IT
Richard Payne,Male,09-12-2015,07:54:19,70478,14,FALSE,IT
Daniel Graves,Female,05-03-2017,16:43:11,76201,1,FALSE,HR
Caitlyn Murphy,Female,16-04-2015,20:48:25,77434,0,TRUE,Sales
Cynthia Wood,Male,28-02-2021,13:25:54,79100,7,FALSE,Marketing
Jeremy Hubbard,Female,26-01-2017,21:53:13,61983,5,FALSE,IT
Aaron Roy,Female,26-05-2023,08:19:11,61691,7,FALSE,IT
Spencer Brown,Female,17-01-2020,06:48:40,66643,7,TRUE,Sales
Sean Green,Male,16-09-2023,05:24:40,69851,19,FALSE,Sales
Jason Lee,Female,31-05-2015,08:10:02,70519,14,TRUE,IT
James Moore,Male,14-01-2020,15:10:33,70380,10,FALSE,Sales
Rachael Pruitt,Female,11-04-2016,14:02:36,66303,17,TRUE,Sales
Jennifer Boyd,Male,22-05-2018,01:34:19,68825,4,FALSE,HR
Benjamin Garcia,Female,06-12-2019,09:21:27,63607,16,FALSE,Sales
Mary Guerrero,Female,10-05-2023,11:11:46,79005,14,FALSE,Marketing
Kenneth Roberts,Female,17-07-2015,02:05:15,65893,6,FALSE,HR
Christina Turner,Male,21-06-2016,06:09:09,78235,11,FALSE,Marketing
Brandy Davis,Female,19-11-2017,13:51:03,66075,13,TRUE,Sales
Stephanie Rivera,Male,05-04-2022,01:06:35,65079,5,FALSE,HR
Katie Smith,Male,15-09-2015,16:37:37,67304,4,TRUE,Marketing
Jesse Brown,Male,06-07-2015,14:59:38,71420,7,FALSE,HR
Stephanie Boyle,Female,13-10-2019,05:18:00,68997,10,FALSE,IT
Candace Hernandez,Male,09-03-2019,23:32:04,77667,19,TRUE,IT
Nicole Dickson,Male,04-11-2021,21:07:30,62802,8,TRUE,HR
Amber Davis,Male,22-06-2023,00:18:45,71375,12,TRUE,HR
Jason Moore,Male,19-11-2022,22:59:35,65194,16,TRUE,Marketing
Hannah Anderson,Female,08-10-2018,01:38:08,66251,10,FALSE,HR
Michael Wong,Female,07-11-2019,10:49:14,74639,18,FALSE,IT
Amy Washington,Female,04-03-2022,15:25:15,63285,13,FALSE,Sales
Kerry Martin,Male,31-10-2016,23:48:29,66379,4,FALSE,HR
Steven Brown,Female,18-02-2022,04:26:43,65656,17,FALSE,IT
Nancy Stewart,Female,30-09-2017,21:09:40,69573,20,TRUE,IT
Crystal Kirk,Female,17-03-2018,09:40:36,72668,1,TRUE,Sales
Casey Rose,Male,22-01-2018,02:19:26,78894,5,FALSE,Marketing
Joel Edwards,Male,10-10-2021,17:15:25,77061,19,FALSE,Marketing
Daniel Yang,Female,23-09-2023,18:48:15,66994,12,TRUE,HR
Melanie Stephens,Female,16-08-2017,04:21:55,66630,7,TRUE,IT
David Perez,Female,01-09-2021,23:58:20,61372,3,FALSE,Sales
Beth Curtis,Female,16-05-2023,07:26:23,64988,16,TRUE,Sales
Joseph Bradford,Male,03-07-2018,04:59:09,73278,9,TRUE,IT
Stephanie Holmes,Female,18-02-2019,20:28:17,69217,18,TRUE,HR
Pamela Silva,Female,16-04-2016,19:01:49,67849,8,TRUE,HR
Robin Clarke,Male,24-09-2021,02:17:40,63113,1,TRUE,Marketing
Sydney Garcia,Female,19-05-2017,16:28:17,67696,12,FALSE,Sales
Caitlin Page,Male,18-08-2015,07:21:32,77175,8,FALSE,IT
Clarence Goodman,Female,14-04-2016,13:33:25,62371,9,TRUE,IT
Daniel Beck,Female,18-02-2020,11:25:36,72398,4,TRUE,IT
Deanna Brown,Male,03-09-2022,22:21:32,63410,20,TRUE,IT
Sabrina Smith,Female,08-03-2021,17:18:57,62614,1,FALSE,Marketing
Megan Jimenez,Male,17-12-2019,05:47:14,61970,5,FALSE,HR
Latoya Davidson,Female,25-10-2017,06:01:13,73724,18,TRUE,HR
Willie Patton,Female,21-11-2018,17:48:23,68580,19,FALSE,Sales
Hunter Kim,Male,19-07-2020,00:13:02,72443,4,FALSE,IT
Andrea Benson,Male,06-02-2018,15:30:10,60783,13,FALSE,Marketing
Adam Harvey,Female,25-01-2017,21:39:15,70467,15,TRUE,Sales
Bobby Wise,Male,10-04-2018,12:26:34,74109,11,TRUE,Sales
Seth Phillips,Female,03-12-2020,09:51:45,65009,6,TRUE,IT
Mr. Ronnie Miller,Female,04-05-2019,20:01:15,68331,0,FALSE,HR
Luis Mullen,Male,01-01-2016,21:28:18,60501,14,TRUE,IT
Stacey Strickland,Male,03-05-2023,05:35:39,65535,7,TRUE,IT
Terry King,Male,19-12-2021,12:09:02,73947,13,FALSE,HR
Tiffany Marquez,Female,21-01-2018,21:45:26,77723,10,TRUE,Sales
Michael Myers,Male,23-10-2018,08:23:06,63999,15,TRUE,IT
Victoria Williams,Female,29-11-2018,15:27:22,78838,10,FALSE,IT
Jeff Morrison,Male,20-10-2020,17:45:56,65593,18,TRUE,IT
Mr. Benjamin Wright,Male,13-04-2017,13:27:20,65131,0,TRUE,HR
Gregory Nelson,Female,27-08-2022,00:26:34,65930,1,FALSE,Sales
Brenda Valenzuela,Male,22-04-2018,23:00:19,74433,12,TRUE,HR
Michael Martin,Male,06-10-2017,04:31:51,73666,19,FALSE,Sales
Maria Curtis,Female,07-11-2016,18:09:01,61490,10,TRUE,Marketing
Marcus Adams,Male,11-11-2022,23:53:16,64452,8,TRUE,Sales
Brandon Jones,Female,27-01-2018,16:54:18,67818,1,TRUE,Sales
Paul Williams,Female,15-03-2021,17:23:27,61501,5,FALSE,IT
Heather Rogers,Female,29-09-2023,16:08:00,64979,7,TRUE,IT
Patricia Simmons,Female,30-09-2016,14:25:16,61549,7,FALSE,Marketing
Brian Solomon,Female,17-12-2015,15:47:02,68417,6,FALSE,Sales
Mary Smith,Female,20-12-2019,16:47:48,77188,0,TRUE,Sales
Kayla Anderson,Male,21-10-2015,07:04:27,77129,13,FALSE,HR
Julie Huff,Female,31-12-2022,15:44:13,78239,13,TRUE,Sales
Julie Hunt,Male,09-11-2021,21:50:40,76886,10,TRUE,IT
James Lopez,Male,07-03-2016,12:45:05,68925,16,FALSE,HR
Bryan Navarro,Female,27-12-2017,00:55:50,79154,0,FALSE,HR
Tammy Conway,Male,02-12-2020,22:35:57,66927,14,FALSE,Sales
Tara Gonzales,Male,13-06-2022,13:52:23,61944,19,TRUE,Marketing
April Pitts,Female,03-01-2022,23:38:44,69467,8,FALSE,Sales
Cassandra Hughes,Male,17-12-2018,14:00:37,62350,15,TRUE,Marketing
Deborah Randall,Female,06-12-2020,22:20:30,60323,0,TRUE,IT
Mr. Joseph Blankenship,Female,15-10-2022,13:27:00,72926,16,FALSE,Marketing
Brittney Jones,Female,30-07-2018,23:08:37,75950,6,FALSE,IT
Blake Shah,Female,06-09-2022,01:45:30,79623,12,FALSE,Marketing
Steve Kelly,Male,03-10-2017,00:16:59,74499,4,TRUE,Marketing
Michael Jones,Female,19-05-2022,10:37:03,61902,9,FALSE,IT
Gina Rogers,Male,14-01-2019,18:53:56,64849,0,TRUE,HR
Tony Moore,Male,23-03-2017,09:04:56,74298,16,TRUE,Sales
Kimberly Becker,Female,13-04-2023,01:33:36,64350,17,FALSE,HR
Timothy Carter,Female,04-12-2022,16:27:31,67076,18,TRUE,IT
Kimberly Price,Male,08-02-2016,17:24:44,73177,0,TRUE,Marketing
Sierra Chan,Female,02-04-2015,04:41:12,75831,14,FALSE,Sales
Nicholas Jones,Female,05-08-2018,16:24:39,73721,17,FALSE,HR
Kaitlyn Mullins,Male,28-06-2016,16:23:21,63232,13,TRUE,Marketing
Sheila Cunningham,Female,12-02-2020,16:26:18,77145,2,FALSE,IT
Debbie Watson,Male,23-09-2016,15:38:55,68572,20,TRUE,Sales
Kayla Sanchez PhD,Female,18-09-2019,01:30:48,67998,15,FALSE,IT
Michael Nguyen,Male,31-08-2015,22:44:01,79982,16,TRUE,Sales
Denise Phillips,Male,29-07-2020,18:45:09,66854,19,FALSE,Sales
Mr. Sean Cooley,Female,24-04-2020,11:38:12,64444,12,TRUE,IT
Margaret Cunningham,Male,09-04-2019,19:11:21,65925,19,FALSE,Sales
Kimberly Tran,Female,12-02-2016,15:16:14,60989,2,TRUE,IT
Justin Weaver,Female,18-07-2022,08:18:30,69980,14,FALSE,IT
Lisa Allen,Female,05-06-2018,23:22:52,66609,20,FALSE,Marketing
Elizabeth Wilcox,Male,18-08-2015,23:10:39,69026,18,TRUE,Marketing
Jenna Mitchell,Female,05-12-2018,19:43:27,77498,2,FALSE,IT
Charles Solis,Female,02-02-2019,08:40:35,71022,18,FALSE,Marketing
Sharon Hill,Male,30-01-2019,03:12:59,79975,12,TRUE,HR
Mario Keller,Male,09-07-2020,22:38:28,68218,0,FALSE,Marketing
Lisa Phillips,Male,26-12-2021,02:15:51,73155,17,TRUE,HR
Kaitlyn Lang,Male,23-04-2019,22:05:41,69612,3,FALSE,IT
Shirley Morrison,Female,27-10-2016,17:34:35,69106,6,TRUE,Marketing
Tonya Silva,Male,20-01-2020,02:59:39,63410,16,FALSE,Marketing
Christopher Oconnell,Male,07-08-2022,03:12:34,73904,18,TRUE,Marketing
Jasmin Brown,Female,16-07-2021,23:58:48,76590,14,TRUE,Sales
Robert Carter,Female,04-04-2022,08:45:16,68101,9,TRUE,HR
Anthony Rogers,Male,29-03-2023,20:41:26,68640,17,FALSE,Marketing
Johnny Anderson,Female,14-11-2018,21:17:07,74721,3,TRUE,Marketing
Sharon Schaefer,Female,07-03-2018,06:32:01,75632,5,TRUE,Sales
Susan Walker,Male,18-02-2022,01:37:13,65447,15,FALSE,Sales
Tammy Vaughn,Female,12-01-2017,20:08:01,78921,18,TRUE,Marketing
Christy Joseph,Male,17-02-2019,19:54:23,77361,9,TRUE,IT
Jeffery Ray,Female,26-05-2015,10:52:52,72055,6,FALSE,Sales
Christopher Williams,Male,07-03-2021,10:10:31,69112,6,FALSE,Marketing
Dylan Vaughn,Male,24-02-2018,18:28:42,64062,16,FALSE,IT
Richard Hartman,Female,27-02-2017,03:31:13,76188,0,FALSE,HR
Sally Hinton,Female,16-05-2023,00:49:50,68370,8,TRUE,IT
George Anderson,Female,17-10-2020,17:09:49,60074,0,TRUE,IT
Brittany Green,Male,07-12-2015,09:50:51,74567,11,FALSE,HR
Catherine Jackson,Male,03-05-2023,11:19:38,67813,3,TRUE,Marketing
Jacqueline Buckley,Female,29-03-2018,13:15:21,61322,14,FALSE,Sales
Natalie Mcmillan,Female,01-09-2023,23:14:27,77172,5,TRUE,IT
Jeffrey Smith,Female,15-01-2021,01:37:28,65041,14,TRUE,IT
Clifford Reed,Female,29-12-2018,15:10:24,79290,15,TRUE,IT
Melissa Butler,Male,05-02-2016,22:04:50,79548,15,TRUE,Marketing
Gabriela Levine,Female,09-07-2020,03:23:06,70541,8,FALSE,IT
Michael White,Female,01-04-2021,13:56:49,78359,7,FALSE,HR
Kenneth Aguilar,Male,01-07-2019,13:45:48,70571,6,TRUE,IT
Kyle Peterson,Male,20-04-2016,13:57:01,74095,15,FALSE,HR
Brandy Thompson,Female,24-02-2019,06:14:33,66391,12,TRUE,HR
Samantha Little,Female,21-09-2021,11:15:17,69485,7,TRUE,IT
Dawn Meza,Male,24-04-2017,16:07:49,65170,11,FALSE,HR
Allison Rogers,Male,06-12-2018,21:07:18,69617,3,TRUE,HR
Karen Kim,Female,26-06-2021,02:04:42,73003,15,FALSE,IT
Justin Parsons,Male,17-01-2022,09:19:31,75738,0,FALSE,HR
Kimberly Willis,Male,24-07-2016,22:50:31,74676,18,FALSE,HR
Shawn Burns,Female,26-02-2019,02:34:32,74089,6,FALSE,HR
Sydney Mcfarland,Female,07-03-2015,21:13:54,69687,5,FALSE,Sales
Sarah Williams,Male,26-08-2016,13:45:40,69637,6,TRUE,Marketing
Ashley Peterson,Female,08-01-2021,11:20:18,75134,12,TRUE,Sales
Karen Brown,Female,14-10-2017,20:57:25,61135,4,FALSE,IT
Eric Barnes,Male,01-04-2021,14:53:46,62354,12,TRUE,HR
Elizabeth Adams,Female,18-11-2020,00:42:17,76720,9,FALSE,IT
Patrick Hamilton,Female,01-08-2016,12:20:44,64132,10,FALSE,HR
Jesus Hale,Female,23-04-2018,21:20:34,72581,14,TRUE,HR
Michael Moon,Male,14-09-2021,22:11:48,74281,19,TRUE,Marketing
Jill Rivera,Male,31-07-2015,06:58:59,70494,11,TRUE,Sales
Jacqueline Gates,Female,10-08-2017,14:42:04,62119,7,FALSE,HR
Taylor Dennis,Female,24-07-2017,11:33:34,67419,2,TRUE,Sales
Nicole House,Male,14-11-2016,06:18:18,74154,12,FALSE,Marketing
Andrea Contreras,Female,18-12-2015,22:38:50,70583,9,TRUE,IT
Michael Bennett,Male,25-01-2016,22:58:45,65857,8,TRUE,HR
Christine Strickland,Female,08-05-2023,01:44:54,78520,8,TRUE,IT
Lisa Reed,Male,11-08-2021,18:00:10,65461,16,FALSE,HR
Ronald Bowman,Female,02-09-2020,15:10:20,78027,0,FALSE,HR
Joseph Hill,Male,22-12-2023,05:17:05,77016,1,FALSE,Marketing
David Hunt,Male,22-09-2015,06:04:17,66120,3,TRUE,Marketing
Jeffrey Summers,Female,05-07-2015,00:44:50,78281,20,FALSE,IT
Erika Khan,Female,16-08-2021,18:20:42,70887,11,TRUE,Marketing
Vanessa Chandler,Male,01-04-2019,07:13:04,70331,3,TRUE,Marketing
Mark Watson,Male,17-11-2018,17:37:44,71396,11,FALSE,HR
Daniel Lane,Female,28-04-2017,23:18:47,65126,19,FALSE,HR
Ryan Cooper,Female,03-10-2022,15:13:08,77419,15,FALSE,IT
Eduardo Acosta,Male,19-04-2015,20:38:09,64151,6,FALSE,Marketing
Christopher Garcia,Male,13-04-2020,09:37:15,70419,17,FALSE,Sales
Sandra Sanchez,Female,14-09-2019,07:51:23,68077,10,FALSE,HR
Christopher Berry,Male,14-09-2017,11:03:40,72546,20,TRUE,IT
Lisa Diaz,Female,15-03-2021,20:02:43,62061,11,TRUE,Marketing
Morgan Moore,Female,08-04-2021,07:51:07,71902,2,TRUE,Marketing
Michael Henry,Female,18-10-2018,11:12:08,79266,10,TRUE,HR
Kristin Phelps,Male,01-06-2018,13:24:11,74887,6,FALSE,IT
Mary Flores,Female,31-07-2015,10:56:28,77365,20,TRUE,HR
Rachael Charles,Female,27-04-2015,02:01:46,73864,5,TRUE,Sales
Karen Orozco,Female,26-12-2023,03:05:23,73660,2,FALSE,IT
Reginald Palmer,Female,06-03-2016,04:51:46,62521,10,TRUE,Marketing
Jennifer Bruce,Female,23-06-2023,05:15:34,68135,4,TRUE,Sales
Sylvia Webster,Female,13-11-2015,02:43:18,74734,1,TRUE,HR
Christopher Lee,Male,01-01-2020,02:10:23,68839,16,TRUE,Sales
James King,Female,16-12-2020,04:08:34,62369,19,FALSE,HR
Christina Jordan,Female,27-04-2015,07:23:11,68069,14,FALSE,HR
Jeremy Solis,Male,06-09-2017,06:22:10,73167,16,TRUE,Marketing
Pamela Hall,Male,29-05-2020,04:03:49,60271,0,TRUE,IT
Gary Andrews,Male,03-07-2017,12:59:41,70803,20,TRUE,HR
Linda Patton,Female,23-07-2017,04:07:17,60526,6,TRUE,IT
Vanessa Dominguez,Male,22-05-2021,09:34:24,71138,1,TRUE,HR
Annette Lawson,Female,26-05-2016,11:29:10,72342,7,FALSE,Marketing
Christina Snyder,Male,11-02-2022,03:40:46,66041,3,TRUE,HR
Sandra Richards,Male,20-03-2021,05:03:23,73465,13,FALSE,Marketing
Jennifer Johnson,Male,19-07-2020,17:08:03,64492,20,TRUE,Sales
Stephen Bailey,Female,27-02-2015,13:14:50,74095,14,FALSE,IT
Richard Schmidt,Male,05-02-2016,18:40:22,76571,3,TRUE,IT
Tiffany Myers,Male,19-06-2017,01:40:54,72993,5,TRUE,Marketing
Alicia Wilson,Female,24-11-2015,23:58:31,76687,17,FALSE,IT
Christopher Johnson,Male,17-04-2018,10:30:04,65641,12,TRUE,Sales
Nicholas May,Male,24-03-2021,03:50:25,68018,7,TRUE,IT
Chad Warren,Female,26-02-2019,13:01:25,72105,13,FALSE,Marketing
Jeremy Conley,Male,21-05-2019,04:29:50,73748,12,FALSE,Marketing
Emma Harris,Male,08-05-2019,13:46:32,66916,0,FALSE,IT
Brian Rogers,Male,23-03-2022,11:36:45,69935,7,FALSE,IT
Dalton Carter,Male,07-05-2020,08:52:45,73039,8,FALSE,HR
Carl Benson,Female,05-11-2022,05:54:43,64724,18,FALSE,Sales
Robert Marks,Male,17-12-2023,23:30:55,64164,7,TRUE,Marketing
Christopher Garner,Male,30-08-2019,14:24:11,68887,17,FALSE,Marketing
Keith Gonzalez,Female,20-08-2019,06:51:23,63081,5,FALSE,HR
Janet Garner,Male,17-09-2022,14:57:56,78628,11,FALSE,Marketing
Michael Brown,Female,20-07-2023,03:16:03,70505,17,FALSE,HR
Jennifer Bryant,Male,06-11-2023,21:46:57,70581,16,TRUE,Sales
Samuel Campos,Female,10-10-2019,12:17:05,61184,16,TRUE,IT
Kristen Wagner,Female,01-04-2022,09:33:51,69150,4,FALSE,IT
Maria Garcia,Male,19-08-2020,22:18:12,79317,5,TRUE,Marketing
Nicholas Smith,Female,03-08-2022,16:57:31,72218,12,TRUE,Sales
Carolyn Thompson,Female,03-10-2022,03:58:38,79592,13,TRUE,Marketing
Keith Perry,Female,11-12-2019,15:52:46,65348,4,TRUE,Marketing
Julie Gonzalez,Male,22-06-2023,00:01:12,62716,5,FALSE,IT
Derek Benitez,Male,20-09-2019,10:09:21,68333,3,TRUE,IT
Heather Scott,Female,29-12-2017,23:05:57,75410,17,TRUE,Sales
Courtney Garcia,Male,01-09-2015,13:29:28,76840,0,TRUE,Marketing
Nathaniel Walker,Female,27-09-2022,02:21:06,62643,0,FALSE,Sales
Edward Bryan,Female,03-10-2020,19:21:49,71890,0,TRUE,Marketing
Steven Nguyen,Female,26-01-2020,06:12:10,68764,14,TRUE,IT
Crystal Nichols,Male,27-09-2020,16:38:52,69095,3,FALSE,Sales
Michael Spencer,Male,12-06-2019,00:21:17,61004,6,TRUE,Sales
Bryan Hernandez,Male,19-03-2023,10:20:01,77320,13,FALSE,Marketing
Brandon Avila,Male,14-04-2017,12:44:18,73911,13,FALSE,IT
Lisa Roberts,Female,09-12-2019,17:21:41,75796,20,TRUE,HR
Felicia Johnson,Male,22-10-2017,06:38:03,62604,1,FALSE,HR
Cheryl Williams,Male,23-06-2023,11:49:56,76688,8,TRUE,Marketing
Eric House,Male,17-02-2022,09:03:31,72919,0,TRUE,Marketing
Jennifer Rogers,Female,24-08-2021,09:39:37,75587,19,FALSE,Sales
Andrew Chapman,Male,05-10-2023,00:13:02,69257,4,TRUE,IT
Joseph Wagner,Male,25-05-2015,16:31:30,79381,7,TRUE,Sales
Joshua Lozano,Female,02-12-2023,11:36:56,64199,11,FALSE,Marketing
Isaac Smith,Female,30-08-2021,11:21:30,65946,14,FALSE,IT
Ann Hodges,Female,23-08-2017,08:45:55,74611,10,TRUE,Sales
Amy Ortiz,Male,06-11-2015,09:02:18,77077,16,FALSE,Sales
Joshua Warner,Male,09-07-2015,14:54:52,63270,9,FALSE,Marketing
Caleb Hardin,Male,09-01-2016,11:26:37,67447,12,TRUE,Sales
Christy Rivera,Female,08-06-2021,14:35:05,77505,15,FALSE,Sales
Ivan Nichols,Male,05-02-2020,07:06:33,69350,14,FALSE,Sales
Tiffany Rodriguez,Female,06-01-2022,16:11:21,76481,19,FALSE,Marketing
Carmen Smith,Female,19-11-2021,05:57:57,61834,12,TRUE,Sales
Sabrina Cox,Female,26-08-2021,04:04:16,67908,4,TRUE,Sales
Ashley Williams,Female,16-10-2023,05:04:06,70174,13,TRUE,Marketing
Valerie Parker,Female,31-08-2019,17:54:36,79400,9,FALSE,Marketing
Michelle Kline,Female,11-01-2021,08:02:16,77214,2,FALSE,Sales
Stuart Barber,Female,28-05-2020,19:40:12,62569,7,FALSE,IT
Michelle Carter,Female,20-08-2020,14:37:50,79194,4,TRUE,HR
Patrick Cook,Female,08-06-2020,04:48:55,74359,5,TRUE,IT
Patrick Price,Male,31-12-2022,06:33:20,62863,19,FALSE,Marketing
Lisa Martinez,Male,19-11-2015,15:55:12,76198,15,FALSE,Sales
Mark Schultz,Female,20-10-2023,03:59:56,66445,16,FALSE,IT
Jamie Fry,Female,29-03-2018,19:25:23,78439,19,FALSE,Marketing
Joseph Rivera,Male,03-10-2018,05:12:30,75685,17,TRUE,Sales
Peter Burns,Male,15-12-2019,04:04:26,61441,17,TRUE,HR
Mrs. Susan Ponce PhD,Male,08-10-2018,06:06:07,63192,8,TRUE,Marketing
Charles Hurley,Female,30-12-2023,00:37:34,79534,1,FALSE,Sales
Stephanie Floyd,Female,15-03-2019,20:10:41,62811,10,FALSE,IT
Jamie Smith,Female,01-01-2020,11:37:38,63528,8,TRUE,Marketing
Diana Jones,Female,06-03-2015,06:17:28,63216,20,TRUE,HR
Brian Walker,Male,31-10-2019,00:04:24,68689,20,FALSE,Marketing
Gregory Walsh,Male,02-08-2017,14:47:12,68942,5,TRUE,Marketing
Thomas Mckee,Female,19-06-2020,11:44:29,79304,12,FALSE,IT
Nicole Garcia,Male,12-10-2021,15:47:37,69745,16,TRUE,HR
Charles Carpenter,Female,01-09-2018,07:40:26,63767,14,TRUE,Marketing
Alexandra Levy,Male,17-07-2016,22:55:29,70875,2,TRUE,Sales
Kathryn Ortega,Female,02-11-2022,01:40:10,66739,7,FALSE,Sales
Jamie Perkins,Female,03-10-2021,20:21:43,75181,11,FALSE,Marketing
Brian Harrington,Female,17-03-2017,10:05:01,74558,6,FALSE,Sales
Ashley Miller,Female,13-05-2021,23:18:25,70970,17,FALSE,IT
Kristy Miles,Male,09-03-2017,19:45:07,66776,2,TRUE,IT
Philip Anderson,Female,15-10-2018,00:25:24,79636,2,FALSE,HR
Dana Richardson,Female,30-03-2022,09:47:52,75642,2,TRUE,HR
Teresa Caldwell,Female,20-01-2020,13:46:54,62796,18,TRUE,Marketing
Jose Blake,Female,13-04-2016,05:08:04,72921,12,FALSE,Marketing
Justin Johnson,Female,12-01-2018,12:04:49,75550,4,TRUE,Marketing
Dennis Woodward,Male,24-05-2020,23:36:37,65579,9,TRUE,IT
Frank Hughes,Female,15-12-2022,20:56:21,73867,16,TRUE,HR
Johnny Wong,Male,24-10-2020,03:27:55,65034,11,TRUE,Marketing
Terry Johnson DDS,Female,11-10-2017,00:05:41,64731,11,FALSE,Marketing
Jennifer White,Female,07-12-2020,12:29:18,76043,6,FALSE,HR
Rebecca Johnson,Female,23-08-2020,22:58:55,78357,2,TRUE,Marketing
Jose Perez,Male,21-02-2023,14:28:42,77124,7,FALSE,Marketing
Katelyn Merritt,Female,19-08-2021,08:44:54,68782,13,TRUE,Sales
Misty Gallegos,Female,01-09-2022,12:30:56,62889,8,TRUE,Marketing
Angel Aguirre,Male,26-02-2018,11:59:15,63516,18,FALSE,Sales
Lindsay Williamson,Female,14-05-2021,21:11:18,70936,12,FALSE,IT
David Allen,Male,09-07-2021,00:20:31,79008,1,FALSE,HR
Mark Mcbride,Female,26-08-2019,02:39:41,72885,12,TRUE,HR
Gregory Figueroa,Male,06-09-2017,02:31:29,72906,6,FALSE,Sales
Benjamin Grant,Male,27-10-2019,20:33:51,61763,11,TRUE,Marketing
Vicki Roberts,Female,12-07-2017,16:44:41,61850,14,FALSE,HR
David Sims,Female,26-07-2018,15:00:41,76430,3,TRUE,Sales
Vincent Holmes,Female,12-04-2021,06:09:38,66403,15,TRUE,Marketing
Luis Kelly,Female,07-08-2022,16:11:24,65245,15,TRUE,IT
Henry Gutierrez,Female,18-11-2017,02:38:14,74439,14,FALSE,HR
Mr. Jonathan Bowen,Female,14-10-2022,07:17:03,71814,9,TRUE,Marketing
Samantha Shaw,Male,05-11-2018,21:10:36,65968,18,FALSE,HR
April Carroll,Female,28-11-2016,18:06:38,69582,17,TRUE,Marketing
Stephanie Allen,Male,07-07-2017,11:34:46,61626,4,TRUE,Sales
Penny Carter,Male,05-03-2017,03:53:04,66951,4,FALSE,Sales
Michael Wallace,Female,25-07-2022,05:56:47,68579,13,TRUE,Sales
Amanda Vincent,Male,16-05-2017,00:24:27,68182,13,FALSE,HR
Laura Garcia,Female,02-08-2017,05:14:41,76374,15,TRUE,Sales
Daisy Farmer,Male,16-06-2015,10:24:24,77245,8,TRUE,IT
Ryan Mcneil,Male,27-11-2019,23:40:40,79347,11,FALSE,HR
Paul Bowers,Female,07-05-2017,18:59:49,74278,11,FALSE,Sales
Donald White,Male,14-01-2020,13:42:44,67212,11,FALSE,Sales
Chris Nelson,Female,03-05-2018,01:05:52,78231,15,TRUE,Marketing
Rachel George,Male,27-06-2017,22:59:21,60188,4,TRUE,Sales
Robert Curry,Male,28-12-2021,14:05:17,67718,11,TRUE,Marketing
Cheryl Ross,Female,14-06-2017,05:59:17,63403,11,TRUE,IT
Olivia Pena,Female,13-02-2021,01:03:03,69840,15,TRUE,Marketing
Gary Craig,Female,08-03-2022,04:13:01,76345,8,FALSE,IT
Brian Mitchell,Female,05-07-2023,05:16:23,70517,1,FALSE,Sales
Cassandra Henry,Male,20-07-2016,22:37:38,63365,0,TRUE,IT
Jessica Johnson,Male,23-03-2018,10:22:04,77246,17,TRUE,Marketing
Dr. Jasmine Carroll,Female,25-12-2020,04:39:32,73209,9,FALSE,HR
Michael Landry,Female,05-07-2017,02:29:29,77790,3,TRUE,IT
Travis Harris,Male,03-01-2017,23:11:47,63567,0,FALSE,Marketing
Jennifer Garcia,Female,21-03-2017,18:12:12,68519,8,FALSE,Marketing
Shane Parker,Male,16-02-2017,04:48:59,79276,6,FALSE,Marketing
Christine Hunt,Female,30-09-2022,02:26:16,66352,12,FALSE,Marketing
Miguel Haynes,Female,10-08-2022,03:01:16,67937,7,TRUE,IT
Emily Ball,Female,07-09-2019,03:43:57,74505,8,FALSE,Sales
Charles Haynes,Male,30-08-2019,12:37:13,75712,18,TRUE,Sales
Barry Fisher,Female,13-12-2018,09:47:07,65579,16,TRUE,HR
Lori Davis,Female,14-11-2018,13:55:38,60016,5,TRUE,Marketing
Susan Martinez,Female,15-12-2015,22:29:04,66774,17,FALSE,Sales
Brandi Wilson,Female,16-02-2020,17:09:36,70263,1,FALSE,Sales
Richard Young,Male,09-08-2022,06:15:40,79670,9,TRUE,IT
Jennifer Alvarado,Male,06-12-2017,20:23:27,68273,15,TRUE,Marketing
Richard Livingston DDS,Male,22-05-2016,22:23:39,75669,20,FALSE,Sales
Cindy Brennan,Male,15-08-2018,08:38:44,68836,11,FALSE,Marketing
Chelsey Powell,Male,31-10-2018,15:41:24,73424,12,TRUE,IT
Brandon Hall,Male,27-08-2018,17:34:22,79873,17,TRUE,Marketing
Aaron Jackson,Female,17-02-2022,16:25:20,75882,7,FALSE,Marketing
Alyssa David,Female,09-06-2019,09:57:01,66716,19,FALSE,IT
Sarah Carrillo,Female,07-10-2023,07:37:17,69812,16,FALSE,IT
Wendy Graham,Female,25-10-2020,03:04:25,63816,7,TRUE,IT
Benjamin Williams,Female,06-12-2022,20:47:16,68648,19,FALSE,HR
Ryan Martin,Female,21-06-2021,23:10:21,67967,18,FALSE,Sales
Jonathan Warren,Female,01-11-2022,07:00:27,75692,8,FALSE,Marketing
Abigail Morris,Female,14-02-2022,11:32:20,69098,7,FALSE,Sales
Mrs. Michelle Walker PhD,Male,30-11-2023,22:04:13,64640,7,FALSE,Marketing
Amy Cooper,Female,27-02-2018,07:08:57,72097,12,TRUE,HR
Brianna Nelson,Female,14-03-2020,20:05:13,70882,11,FALSE,Sales
Shawn Coffey,Male,25-12-2023,14:47:34,66140,19,TRUE,HR
David Munoz,Male,21-12-2023,03:27:19,70606,18,TRUE,IT
